
0, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
166, 8, 1, 2, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.464437e-01,communication
168, 8, 1, 3, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.493216e-02,optimization
168, 9, 1, 3, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.657374e-01,communication
170, 9, 1, 4, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.595783e-02,optimization
170, 10, 1, 4, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.792253e-01,communication
172, 10, 2, 0, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.593256e-02,optimization
172, 11, 2, 0, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.599472e-01,communication
174, 11, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.595712e-02,optimization
174, 12, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.525727e-01,communication
176, 12, 2, 0, 0, 1, 5.000000e-02, 4, 0.000000e+00, 1.692867e-02,optimization
176, 13, 2, 0, 0, 1, 5.000000e-02, 4, 0.000000e+00, 3.590248e-01,communication
178, 13, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.695967e-02,optimization
178, 14, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.461769e-01,communication
180, 14, 2, 2, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.795268e-02,optimization
180, 15, 2, 2, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.689728e-01,communication
182, 15, 2, 3, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.797032e-02,optimization
182, 16, 2, 3, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.466625e-01,communication
184, 16, 2, 4, 0, 0, 5.000000e-02, 4, 0.000000e+00, 2.094769e-02,optimization
184, 17, 2, 4, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.651202e-01,communication
186, 17, 3, 0, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.894903e-02,optimization
186, 18, 3, 0, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.616288e-01,communication
188, 18, 3, 1, 0, 0, 2.500000e-02, 4, 0.000000e+00, 2.097178e-02,optimization
188, 19, 3, 1, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.580034e-01,communication
190, 19, 3, 2, 0, 0, 2.500000e-02, 4, 0.000000e+00, 2.194047e-02,optimization
190, 20, 3, 2, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.655927e-01,communication
192, 20, 3, 3, 0, 0, 2.500000e-02, 4, 0.000000e+00, 2.398586e-02,optimization
192, 21, 3, 3, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.583217e-01,communication
194, 21, 3, 4, 0, 0, 2.500000e-02, 4, 0.000000e+00, 2.789640e-02,optimization
194, 22, 3, 4, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.725867e-01,communication
196, 22, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 2.394199e-02,optimization
196, 23, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.614118e-01,communication
198, 23, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 2.292299e-02,optimization
198, 24, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.765385e-01,communication
200, 24, 4, 2, 0, 0, 1.250000e-02, 4, 0.000000e+00, 2.490664e-02,optimization
